record_id,query_idx,query,concat
list1_30349,2,음식 및 숙박업 파절기,"[TITLE] (음식 및 숙박업)파절기
[SUMMARY] (음식 및 숙박업)파절기"
list1_30348,0,튀김기 안전,"[TITLE] (음식 및 숙박업)튀김기
[SUMMARY] (음식 및 숙박업)튀김기"
list1_30348,1,음식점 주방에서 튀김기 작업할 때 화상 사고 예방,"[TITLE] (음식 및 숙박업)튀김기
[SUMMARY] (음식 및 숙박업)튀김기"
list1_30348,2,음식 및 숙박업 튀김기,"[TITLE] (음식 및 숙박업)튀김기
[SUMMARY] (음식 및 숙박업)튀김기"
list1_30361,0,고속절단기 안전,"[TITLE] (도소매 및 소비자용품 수리업)고속절단기
[SUMMARY] (도소매 및 소비자용품 수리업)고속절단기"
list1_30361,1,도소매 수리업에서 고속절단기 사용할 때 안전수칙,"[TITLE] (도소매 및 소비자용품 수리업)고속절단기
[SUMMARY] (도소매 및 소비자용품 수리업)고속절단기"
list1_30361,2,도소매 및 소비자용품 수리업 고속절단기,"[TITLE] (도소매 및 소비자용품 수리업)고속절단기
[SUMMARY] (도소매 및 소비자용품 수리업)고속절단기"
list1_30347,0,제면기 안전,"[TITLE] (음식 및 숙박업)제면기
[SUMMARY] (음식 및 숙박업)제면기"
list1_30347,1,음식점에서 제면기 사용할 때 끼임 사고 예방,"[TITLE] (음식 및 숙박업)제면기
[SUMMARY] (음식 및 숙박업)제면기"
list1_30347,2,음식 및 숙박업 제면기,"[TITLE] (음식 및 숙박업)제면기
[SUMMARY] (음식 및 숙박업)제면기"
list1_30367,0,회전식국솥 안전,"[TITLE] (교육서비스업)회전식국솥
[SUMMARY] (교육서비스업)회전식국솥"
list1_30367,1,학교 급식실에서 회전식 국솥 사용할 때 안전자료,"[TITLE] (교육서비스업)회전식국솥
[SUMMARY] (교육서비스업)회전식국솥"
list1_30367,2,교육서비스업 회전식국솥,"[TITLE] (교육서비스업)회전식국솥
[SUMMARY] (교육서비스업)회전식국솥"
list1_30362,0,골절기 안전,"[TITLE] (도소매 및 소비자용품 수리업)골절기
[SUMMARY] (도소매 및 소비자용품 수리업)골절기"
list1_30362,1,매장이나 수리업 현장에서 골절기 사용할 때 안전수칙,"[TITLE] (도소매 및 소비자용품 수리업)골절기
[SUMMARY] (도소매 및 소비자용품 수리업)골절기"
list1_30362,2,도소매 및 소비자용품 수리업 골절기,"[TITLE] (도소매 및 소비자용품 수리업)골절기
[SUMMARY] (도소매 및 소비자용품 수리업)골절기"
list1_30358,0,이동대차 안전,"[TITLE] (도소매 및 소비자용품 수리업)이동대차
[SUMMARY] (도소매 및 소비자용품 수리업)이동대차"
list1_30358,1,도소매 현장에서 이동대차로 물건 옮길 때 안전수칙,"[TITLE] (도소매 및 소비자용품 수리업)이동대차
[SUMMARY] (도소매 및 소비자용품 수리업)이동대차"
list1_30358,2,도소매 및 소비자용품 수리업 이동대차,"[TITLE] (도소매 및 소비자용품 수리업)이동대차
[SUMMARY] (도소매 및 소비자용품 수리업)이동대차"
list1_30360,0,트럭 안전,"[TITLE] (도소매 및 소비자용품 수리업)트럭
[SUMMARY] (도소매 및 소비자용품 수리업)트럭"
list1_30360,1,도소매 수리업에서 트럭 작업할 때 사고 예방 자료,"[TITLE] (도소매 및 소비자용품 수리업)트럭
[SUMMARY] (도소매 및 소비자용품 수리업)트럭"
list1_30360,2,도소매 및 소비자용품 수리업 트럭,"[TITLE] (도소매 및 소비자용품 수리업)트럭
[SUMMARY] (도소매 및 소비자용품 수리업)트럭"
list1_30357,0,컨베이어 안전,"[TITLE] (도소매 및 소비자용품 수리업)컨베이어
[SUMMARY] (도소매 및 소비자용품 수리업)컨베이어"
list1_30357,1,도소매 현장에서 컨베이어 사용할 때 안전하게 작업하는 법,"[TITLE] (도소매 및 소비자용품 수리업)컨베이어
[SUMMARY] (도소매 및 소비자용품 수리업)컨베이어"
list1_30357,2,도소매 및 소비자용품 수리업 컨베이어,"[TITLE] (도소매 및 소비자용품 수리업)컨베이어
[SUMMARY] (도소매 및 소비자용품 수리업)컨베이어"
list1_30359,0,냉동고 냉장고 안전,"[TITLE] (도소매 및 소비자용품 수리업)냉동고 및 냉장고
[SUMMARY] (도소매 및 소비자용품 수리업)냉동고 및 냉장고"
list1_30359,1,매장에서 냉동고나 냉장고 작업할 때 안전수칙,"[TITLE] (도소매 및 소비자용품 수리업)냉동고 및 냉장고
[SUMMARY] (도소매 및 소비자용품 수리업)냉동고 및 냉장고"
list1_30359,2,도소매 및 소비자용품 수리업 냉동고 냉장고,"[TITLE] (도소매 및 소비자용품 수리업)냉동고 및 냉장고
[SUMMARY] (도소매 및 소비자용품 수리업)냉동고 및 냉장고"
list1_30368,0,다짐기 안전,"[TITLE] (교육서비스업)다짐기
[SUMMARY] (교육서비스업)다짐기"
list1_30368,1,학교 시설 작업에서 다짐기 사용할 때 안전자료,"[TITLE] (교육서비스업)다짐기
[SUMMARY] (교육서비스업)다짐기"
list1_30368,2,교육서비스업 다짐기,"[TITLE] (교육서비스업)다짐기
[SUMMARY] (교육서비스업)다짐기"
list1_30355,0,지게차 안전,"[TITLE] (도소매 및 소비자용품 수리업)지게차
[SUMMARY] (도소매 및 소비자용품 수리업)지게차"
list1_30355,1,도소매 현장에서 지게차 작업할 때 사고 예방 자료,"[TITLE] (도소매 및 소비자용품 수리업)지게차
[SUMMARY] (도소매 및 소비자용품 수리업)지게차"
list1_30355,2,도소매 및 소비자용품 수리업 지게차,"[TITLE] (도소매 및 소비자용품 수리업)지게차
[SUMMARY] (도소매 및 소비자용품 수리업)지게차"
list1_30369,0,바구니운반카 안전,"[TITLE] (교육서비스업)바구니운반카
[SUMMARY] (교육서비스업)바구니운반카"
list1_30369,1,학교 급식이나 시설에서 바구니운반카 사용할 때 안전수칙,"[TITLE] (교육서비스업)바구니운반카
[SUMMARY] (교육서비스업)바구니운반카"
list1_30369,2,교육서비스업 바구니운반카,"[TITLE] (교육서비스업)바구니운반카
[SUMMARY] (교육서비스업)바구니운반카"
list1_30370,0,부침기 안전,"[TITLE] (교육서비스업)부침기
[SUMMARY] (교육서비스업)부침기"
list1_30370,1,학교 급식실에서 부침기 사용할 때 안전수칙,"[TITLE] (교육서비스업)부침기
[SUMMARY] (교육서비스업)부침기"
list1_30370,2,교육서비스업 부침기,"[TITLE] (교육서비스업)부침기
[SUMMARY] (교육서비스업)부침기"
list1_30371,0,세미기 안전,"[TITLE] (교육서비스업)세미기
[SUMMARY] (교육서비스업)세미기"
list1_30371,1,학교 급식실에서 세미기 사용할 때 사고 예방 자료,"[TITLE] (교육서비스업)세미기
[SUMMARY] (교육서비스업)세미기"
list1_30371,2,교육서비스업 세미기,"[TITLE] (교육서비스업)세미기
[SUMMARY] (교육서비스업)세미기"
list1_30346,0,음식점 오토바이,"[TITLE] (음식 및 숙박업)오토바이
[SUMMARY] (음식 및 숙박업)오토바이"
list1_30346,1,음식점이나 숙박업에서 오토바이를 사용하는 작업 관련 자료,"[TITLE] (음식 및 숙박업)오토바이
[SUMMARY] (음식 및 숙박업)오토바이"
list1_30346,2,음식 및 숙박업 오토바이,"[TITLE] (음식 및 숙박업)오토바이
[SUMMARY] (음식 및 숙박업)오토바이"
list1_30344,0,주방 식칼,"[TITLE] (음식 및 숙박업)식칼
[SUMMARY] (음식 및 숙박업)식칼"
list1_30344,1,음식점 주방에서 식칼을 다룰 때 필요한 자료,"[TITLE] (음식 및 숙박업)식칼
[SUMMARY] (음식 및 숙박업)식칼"
list1_30344,2,음식 및 숙박업 식칼,"[TITLE] (음식 및 숙박업)식칼
[SUMMARY] (음식 및 숙박업)식칼"
list1_30342,0,주방 반죽기,"[TITLE] (음식 및 숙박업)반죽기
[SUMMARY] (음식 및 숙박업)반죽기"
list1_30342,1,음식점이나 제과 작업장에서 반죽기 쓰는 자료,"[TITLE] (음식 및 숙박업)반죽기
[SUMMARY] (음식 및 숙박업)반죽기"
list1_30342,2,음식 및 숙박업 반죽기,"[TITLE] (음식 및 숙박업)반죽기
[SUMMARY] (음식 및 숙박업)반죽기"
list1_30339,0,뜨거운 식기,"[TITLE] (음식 및 숙박업)뜨거운식기
[SUMMARY] (음식 및 숙박업)뜨거운식기"
list1_30339,1,음식점에서 뜨거운 그릇이나 식기를 다루는 상황 자료,"[TITLE] (음식 및 숙박업)뜨거운식기
[SUMMARY] (음식 및 숙박업)뜨거운식기"
list1_30339,2,음식 및 숙박업 뜨거운식기,"[TITLE] (음식 및 숙박업)뜨거운식기
[SUMMARY] (음식 및 숙박업)뜨거운식기"
list1_30341,0,미끄러운 바닥,"[TITLE] (음식 및 숙박업)미끄러운바닥
[SUMMARY] (음식 및 숙박업)미끄러운바닥"
list1_30341,1,음식점 주방이나 숙박업 현장에서 바닥이 미끄러운 경우 자료,"[TITLE] (음식 및 숙박업)미끄러운바닥
[SUMMARY] (음식 및 숙박업)미끄러운바닥"
list1_30341,2,음식 및 숙박업 미끄러운바닥,"[TITLE] (음식 및 숙박업)미끄러운바닥
[SUMMARY] (음식 및 숙박업)미끄러운바닥"
list1_30345,0,야채절단기 안전,"[TITLE] (음식 및 숙박업)야채절단기
[SUMMARY] (음식 및 숙박업)야채절단기"
list1_30345,1,음식점 주방에서 야채절단기를 사용할 때 필요한 자료,"[TITLE] (음식 및 숙박업)야채절단기
[SUMMARY] (음식 및 숙박업)야채절단기"
list1_30345,2,음식 및 숙박업 야채절단기,"[TITLE] (음식 및 숙박업)야채절단기
[SUMMARY] (음식 및 숙박업)야채절단기"
list1_30340,0,무거운 주방용품,"[TITLE] (음식 및 숙박업)무거운식기 주방용품
[SUMMARY] (음식 및 숙박업)무거운 주방용품"
list1_30340,1,음식점에서 무거운 식기나 주방용품을 옮길 때 자료,"[TITLE] (음식 및 숙박업)무거운식기 주방용품
[SUMMARY] (음식 및 숙박업)무거운 주방용품"
list1_30340,2,음식 및 숙박업 무거운식기 주방용품,"[TITLE] (음식 및 숙박업)무거운식기 주방용품
[SUMMARY] (음식 및 숙박업)무거운 주방용품"
list1_30374,0,학교 야채절단기,"[TITLE] (교육서비스업)야채절단기
[SUMMARY] (교육서비스업)야채절단기"
list1_30374,1,학교 급식실에서 야채절단기를 사용하는 작업 자료,"[TITLE] (교육서비스업)야채절단기
[SUMMARY] (교육서비스업)야채절단기"
list1_30374,2,교육서비스업 야채절단기,"[TITLE] (교육서비스업)야채절단기
[SUMMARY] (교육서비스업)야채절단기"
list1_30363,0,육절기 안전,"[TITLE] (도소매 및 소비자용품 수리업)육절기
[SUMMARY] (도소매 및 소비자용품 수리업)육절기"
list1_30363,1,도소매 매장에서 고기 자르는 육절기를 다루는 자료,"[TITLE] (도소매 및 소비자용품 수리업)육절기
[SUMMARY] (도소매 및 소비자용품 수리업)육절기"
list1_30363,2,도소매 및 소비자용품 수리업 육절기,"[TITLE] (도소매 및 소비자용품 수리업)육절기
[SUMMARY] (도소매 및 소비자용품 수리업)육절기"
list1_30365,0,반죽기 리플릿,"[TITLE] (도소매 및 소비자용품 수리업)반죽기
[SUMMARY] (도소매 및 소비자용품 수리업)반죽기 리플릿"
list1_30365,1,도소매 업장에서 반죽기 관련 리플릿 자료를 찾고 싶어,"[TITLE] (도소매 및 소비자용품 수리업)반죽기
[SUMMARY] (도소매 및 소비자용품 수리업)반죽기 리플릿"
list1_30365,2,도소매 및 소비자용품 수리업 반죽기 리플릿,"[TITLE] (도소매 및 소비자용품 수리업)반죽기
[SUMMARY] (도소매 및 소비자용품 수리업)반죽기 리플릿"
list1_30364,0,제면기 안전,"[TITLE] (도소매 및 소비자용품 수리업)제면기
[SUMMARY] (도소매 및 소비자용품 수리업)제면기"
list1_30364,1,도소매 업장에서 면 만드는 제면기 관련 자료,"[TITLE] (도소매 및 소비자용품 수리업)제면기
[SUMMARY] (도소매 및 소비자용품 수리업)제면기"
list1_30364,2,도소매 및 소비자용품 수리업 제면기,"[TITLE] (도소매 및 소비자용품 수리업)제면기
[SUMMARY] (도소매 및 소비자용품 수리업)제면기"
list1_30366,0,학교 취반기,"[TITLE] (교육서비스업)취반기
[SUMMARY] (교육서비스업)취반기"
list1_30366,1,학교나 교육기관 급식실에서 취반기를 쓰는 자료,"[TITLE] (교육서비스업)취반기
[SUMMARY] (교육서비스업)취반기"
list1_30366,2,교육서비스업 취반기,"[TITLE] (교육서비스업)취반기
[SUMMARY] (교육서비스업)취반기"
list1_30354,0,매장 회전문,"[TITLE] (도소매 및 소비자용품 수리업)회전문
[SUMMARY] (도소매 및 소비자용품 수리업)회전문"
list1_30354,1,도소매 매장이나 수리업 사업장의 회전문 관련 자료,"[TITLE] (도소매 및 소비자용품 수리업)회전문
[SUMMARY] (도소매 및 소비자용품 수리업)회전문"
list1_30354,2,도소매 및 소비자용품 수리업 회전문,"[TITLE] (도소매 및 소비자용품 수리업)회전문
[SUMMARY] (도소매 및 소비자용품 수리업)회전문"
list1_30372,0,학교 식기세척기,"[TITLE] (교육서비스업)식기세척기
[SUMMARY] (교육서비스업)식기세척기"
list1_30372,1,학교 급식실에서 식기세척기를 사용하는 자료,"[TITLE] (교육서비스업)식기세척기
[SUMMARY] (교육서비스업)식기세척기"
list1_30372,2,교육서비스업 식기세척기,"[TITLE] (교육서비스업)식기세척기
[SUMMARY] (교육서비스업)식기세척기"
list1_30373,0,식자재 운반카트,"[TITLE] (교육서비스업)식자재운반카트
[SUMMARY] (교육서비스업)식자재운반카트"
list1_30373,1,학교 급식실에서 식자재 운반카트를 사용하는 자료,"[TITLE] (교육서비스업)식자재운반카트
[SUMMARY] (교육서비스업)식자재운반카트"
list1_30373,2,교육서비스업 식자재운반카트,"[TITLE] (교육서비스업)식자재운반카트
[SUMMARY] (교육서비스업)식자재운반카트"
list1_30338,0,음식점 덤웨이터,"[TITLE] (음식 및 숙박업)덤웨이터
[SUMMARY] (음식 및 숙박업)덤웨이터"
list1_30338,1,음식점이나 숙박업에서 덤웨이터를 사용하는 자료,"[TITLE] (음식 및 숙박업)덤웨이터
[SUMMARY] (음식 및 숙박업)덤웨이터"
list1_30338,2,음식 및 숙박업 덤웨이터,"[TITLE] (음식 및 숙박업)덤웨이터
[SUMMARY] (음식 및 숙박업)덤웨이터"
list1_30381,0,병원 직무스트레스,"[TITLE] (보건 및 사회복지사업)직무스트레스
[SUMMARY] (보건 및 사회복지사업)직무스트레스"
list1_30381,1,병원이나 복지시설 직원의 직무스트레스 관련 자료,"[TITLE] (보건 및 사회복지사업)직무스트레스
[SUMMARY] (보건 및 사회복지사업)직무스트레스"
list1_30381,2,보건 및 사회복지사업 직무스트레스,"[TITLE] (보건 및 사회복지사업)직무스트레스
[SUMMARY] (보건 및 사회복지사업)직무스트레스"
list1_30380,0,학교 오븐,"[TITLE] (교육서비스업)오븐
[SUMMARY] (교육서비스업)오븐의 안전대책, 재해사례와 관련한 리플릿"
list1_30380,1,교육기관 급식실에서 오븐 재해사례나 안전대책 자료,"[TITLE] (교육서비스업)오븐
[SUMMARY] (교육서비스업)오븐의 안전대책, 재해사례와 관련한 리플릿"
list1_30380,2,교육서비스업 오븐 안전대책 재해사례 리플릿,"[TITLE] (교육서비스업)오븐
[SUMMARY] (교육서비스업)오븐의 안전대책, 재해사례와 관련한 리플릿"
list1_30337,0,주방 골절기,"[TITLE] (음식 및 숙박업)골절기
[SUMMARY] (음식 및 숙박업)골절기"
list1_30337,1,음식점 주방에서 골절기를 사용하는 자료,"[TITLE] (음식 및 숙박업)골절기
[SUMMARY] (음식 및 숙박업)골절기"
list1_30337,2,음식 및 숙박업 골절기,"[TITLE] (음식 및 숙박업)골절기
[SUMMARY] (음식 및 숙박업)골절기"
list1_30336,0,주방 가스렌지,"[TITLE] (음식 및 숙박업)가스렌지
[SUMMARY] (음식 및 숙박업)가스렌지"
list1_30336,1,음식점 주방에서 가스렌지를 사용하는 자료,"[TITLE] (음식 및 숙박업)가스렌지
[SUMMARY] (음식 및 숙박업)가스렌지"
list1_30336,2,음식 및 숙박업 가스렌지,"[TITLE] (음식 및 숙박업)가스렌지
[SUMMARY] (음식 및 숙박업)가스렌지"
list1_30384,0,병원 미끄러운 바닥,"[TITLE] (보건 및 사회복지사업)미끄러운바닥
[SUMMARY] (보건 및 사회복지사업)미끄러운바닥"
list1_30384,1,병원이나 복지시설에서 바닥이 미끄러운 경우 자료,"[TITLE] (보건 및 사회복지사업)미끄러운바닥
[SUMMARY] (보건 및 사회복지사업)미끄러운바닥"
list1_30384,2,보건 및 사회복지사업 미끄러운바닥,"[TITLE] (보건 및 사회복지사업)미끄러운바닥
[SUMMARY] (보건 및 사회복지사업)미끄러운바닥"
list1_30382,0,조리직 근골격계,"[TITLE] (보건 및 사회복지사업)근골격계질환-음식조리직
[SUMMARY] (보건 및 사회복지사업)근골격계질환-음식조리직"
list1_30382,1,병원이나 복지시설 음식조리직 근골격계질환 자료,"[TITLE] (보건 및 사회복지사업)근골격계질환-음식조리직
[SUMMARY] (보건 및 사회복지사업)근골격계질환-음식조리직"
list1_30382,2,보건 및 사회복지사업 근골격계질환 음식조리직,"[TITLE] (보건 및 사회복지사업)근골격계질환-음식조리직
[SUMMARY] (보건 및 사회복지사업)근골격계질환-음식조리직"
list1_30383,0,요양보호사 근골격계,"[TITLE] (보건 및 사회복지사업)근골격계질환-요양보호사
[SUMMARY] (보건 및 사회복지사업)근골격계질환-요양보호사"
list1_30383,1,요양보호사에게 생기는 근골격계질환 관련 자료,"[TITLE] (보건 및 사회복지사업)근골격계질환-요양보호사
[SUMMARY] (보건 및 사회복지사업)근골격계질환-요양보호사"
list1_30383,2,보건 및 사회복지사업 근골격계질환 요양보호사,"[TITLE] (보건 및 사회복지사업)근골격계질환-요양보호사
[SUMMARY] (보건 및 사회복지사업)근골격계질환-요양보호사"
list1_30385,0,병원 병원체,"[TITLE] (보건 및 사회복지사업)병원체에 의한 건강장해
[SUMMARY] (보건 및 사회복지사업)병원체에 의한 건강장해"
list1_30385,1,보건복지 현장에서 병원체로 인한 건강장해 자료,"[TITLE] (보건 및 사회복지사업)병원체에 의한 건강장해
[SUMMARY] (보건 및 사회복지사업)병원체에 의한 건강장해"
list1_30385,2,보건 및 사회복지사업 병원체 건강장해,"[TITLE] (보건 및 사회복지사업)병원체에 의한 건강장해
[SUMMARY] (보건 및 사회복지사업)병원체에 의한 건강장해"
list1_30392,0,저주파치료기 안전,"[TITLE] (보건 및 사회복지사업)저주파치료기
[SUMMARY] (보건 및 사회복지사업)저주파치료기"
list1_30392,1,병원이나 복지시설에서 저주파치료기를 사용하는 자료,"[TITLE] (보건 및 사회복지사업)저주파치료기
[SUMMARY] (보건 및 사회복지사업)저주파치료기"
list1_30392,2,보건 및 사회복지사업 저주파치료기,"[TITLE] (보건 및 사회복지사업)저주파치료기
[SUMMARY] (보건 및 사회복지사업)저주파치료기"
list1_30389,0,세탁물 운반카트,"[TITLE] (보건 및 사회복지사업)세탁물운반카트
[SUMMARY] (보건 및 사회복지사업)세탁물운반카트"
list1_30389,1,병원이나 복지시설에서 세탁물 운반카트를 쓰는 자료,"[TITLE] (보건 및 사회복지사업)세탁물운반카트
[SUMMARY] (보건 및 사회복지사업)세탁물운반카트"
list1_30389,2,보건 및 사회복지사업 세탁물운반카트,"[TITLE] (보건 및 사회복지사업)세탁물운반카트
[SUMMARY] (보건 및 사회복지사업)세탁물운반카트"
list1_30386,0,구급차 안전,"[TITLE] (보건 및 사회복지사업)구급차
[SUMMARY] (보건 및 사회복지사업)구급차"
list1_30386,1,보건복지 사업장에서 구급차 관련 자료를 찾고 싶어,"[TITLE] (보건 및 사회복지사업)구급차
[SUMMARY] (보건 및 사회복지사업)구급차"
list1_30386,2,보건 및 사회복지사업 구급차,"[TITLE] (보건 및 사회복지사업)구급차
[SUMMARY] (보건 및 사회복지사업)구급차"
list1_30391,0,의료용 침대,"[TITLE] (보건 및 사회복지사업)의료용침대
[SUMMARY] (보건 및 사회복지사업)의료용침대"
list1_30391,1,병원이나 복지시설에서 의료용침대를 사용하는 자료,"[TITLE] (보건 및 사회복지사업)의료용침대
[SUMMARY] (보건 및 사회복지사업)의료용침대"
list1_30391,2,보건 및 사회복지사업 의료용침대,"[TITLE] (보건 및 사회복지사업)의료용침대
[SUMMARY] (보건 및 사회복지사업)의료용침대"
list1_30387,0,다목적운동기,"[TITLE] (보건 및 사회복지사업)다목적운동기
[SUMMARY] (보건 및 사회복지사업)다목적운동기"
list1_30387,1,병원이나 복지시설에서 다목적운동기를 사용하는 자료,"[TITLE] (보건 및 사회복지사업)다목적운동기
[SUMMARY] (보건 및 사회복지사업)다목적운동기"
list1_30387,2,보건 및 사회복지사업 다목적운동기,"[TITLE] (보건 및 사회복지사업)다목적운동기
[SUMMARY] (보건 및 사회복지사업)다목적운동기"
list1_30390,0,유니트체어,"[TITLE] (보건 및 사회복지사업)유니트체어
[SUMMARY] (보건 및 사회복지사업)유니트체어"
list1_30390,1,보건복지 현장에서 유니트체어를 사용하는 자료,"[TITLE] (보건 및 사회복지사업)유니트체어
[SUMMARY] (보건 및 사회복지사업)유니트체어"
list1_30390,2,보건 및 사회복지사업 유니트체어,"[TITLE] (보건 및 사회복지사업)유니트체어
[SUMMARY] (보건 및 사회복지사업)유니트체어"
list1_30388,0,멸균건조기 안전,"[TITLE] (보건 및 사회복지사업)멸균건조기
[SUMMARY] (보건 및 사회복지사업)멸균건조기"
list1_30388,1,병원에서 쓰는 멸균건조기 작업 안전 자료를 찾고 싶어,"[TITLE] (보건 및 사회복지사업)멸균건조기
[SUMMARY] (보건 및 사회복지사업)멸균건조기"
list1_30388,2,보건 및 사회복지사업 멸균건조기,"[TITLE] (보건 및 사회복지사업)멸균건조기
[SUMMARY] (보건 및 사회복지사업)멸균건조기"
list1_30393,0,중환자 리프트 안전,"[TITLE] (보건 및 사회복지사업)중환자용리프트
[SUMMARY] 중환자용리프트 안전작업"
list1_30393,1,중환자를 리프트로 옮길 때 사고를 막는 안전수칙이 필요해,"[TITLE] (보건 및 사회복지사업)중환자용리프트
[SUMMARY] 중환자용리프트 안전작업"
list1_30393,2,보건 및 사회복지사업 중환자용리프트 안전작업,"[TITLE] (보건 및 사회복지사업)중환자용리프트
[SUMMARY] 중환자용리프트 안전작업"
list1_30379,0,배식대 안전,"[TITLE] (교육서비스업)배식대
[SUMMARY] (교육서비스업)배식대"
list1_30379,1,학교 급식 배식대 사용 중 다치지 않게 하는 자료를 찾고 있어,"[TITLE] (교육서비스업)배식대
[SUMMARY] (교육서비스업)배식대"
list1_30379,2,교육서비스업 배식대,"[TITLE] (교육서비스업)배식대
[SUMMARY] (교육서비스업)배식대"
list1_30335,0,화장실 청소 안전,"[TITLE] (건물 등의 종합관리사업)화장실청소
[SUMMARY] (건물 등의 종합관리사업)화장실청소 리플릿"
list1_30335,1,건물 화장실 청소할 때 미끄럼이나 세제 사고를 예방하는 자료가 필요해,"[TITLE] (건물 등의 종합관리사업)화장실청소
[SUMMARY] (건물 등의 종합관리사업)화장실청소 리플릿"
list1_30335,2,건물 등의 종합관리사업 화장실청소 리플릿,"[TITLE] (건물 등의 종합관리사업)화장실청소
[SUMMARY] (건물 등의 종합관리사업)화장실청소 리플릿"
list1_30378,0,밥보온고 안전,"[TITLE] (교육서비스업)밥보온고
[SUMMARY] (교육서비스업)밥보온고"
list1_30378,1,학교 급식실 밥보온고를 안전하게 사용하는 방법을 찾고 있어,"[TITLE] (교육서비스업)밥보온고
[SUMMARY] (교육서비스업)밥보온고"
list1_30378,2,교육서비스업 밥보온고,"[TITLE] (교육서비스업)밥보온고
[SUMMARY] (교육서비스업)밥보온고"
list1_30395,0,휠체어 안전,"[TITLE] (보건 및 사회복지사업)휠체어
[SUMMARY] 휠체어 안전작업과 관련한 리플릿"
list1_30395,1,요양시설이나 병원에서 휠체어를 안전하게 사용하는 작업 자료가 필요해,"[TITLE] (보건 및 사회복지사업)휠체어
[SUMMARY] 휠체어 안전작업과 관련한 리플릿"
list1_30395,2,보건 및 사회복지사업 휠체어 안전작업 리플릿,"[TITLE] (보건 및 사회복지사업)휠체어
[SUMMARY] 휠체어 안전작업과 관련한 리플릿"
list1_30394,0,핫팩저장고 안전,"[TITLE] (보건 및 사회복지사업)핫팩저장고
[SUMMARY] 핫팩저장고 안전작업"
list1_30394,1,병원 핫팩저장고 사용 중 화상 사고를 막는 안전 자료를 찾고 싶어,"[TITLE] (보건 및 사회복지사업)핫팩저장고
[SUMMARY] 핫팩저장고 안전작업"
list1_30394,2,보건 및 사회복지사업 핫팩저장고 안전작업,"[TITLE] (보건 및 사회복지사업)핫팩저장고
[SUMMARY] 핫팩저장고 안전작업"
list1_30333,0,자전거 안전,"[TITLE] (건물 등의 종합관리사업)자전거
[SUMMARY] (건물 등의 종합관리사업)자전거"
list1_30333,1,건물 관리 업무에서 자전거를 사용할 때 사고 예방 자료가 필요해,"[TITLE] (건물 등의 종합관리사업)자전거
[SUMMARY] (건물 등의 종합관리사업)자전거"
list1_30333,2,건물 등의 종합관리사업 자전거,"[TITLE] (건물 등의 종합관리사업)자전거
[SUMMARY] (건물 등의 종합관리사업)자전거"
list1_30334,0,전지작업 안전,"[TITLE] (건물 등의 종합관리사업)전지작업
[SUMMARY] (건물 등의 종합관리사업)전지작업"
list1_30334,1,건물 주변 나무 가지치기 작업을 안전하게 하는 방법을 찾고 있어,"[TITLE] (건물 등의 종합관리사업)전지작업
[SUMMARY] (건물 등의 종합관리사업)전지작업"
list1_30334,2,건물 등의 종합관리사업 전지작업,"[TITLE] (건물 등의 종합관리사업)전지작업
[SUMMARY] (건물 등의 종합관리사업)전지작업"
list1_30332,0,일자 사다리 안전,"[TITLE] (건물 등의 종합관리사업)일자형 사다리
[SUMMARY] (건물 등의 종합관리사업)일자형 사다리"
list1_30332,1,건물 관리 작업에서 일자형 사다리를 쓸 때 주의할 점이 궁금해,"[TITLE] (건물 등의 종합관리사업)일자형 사다리
[SUMMARY] (건물 등의 종합관리사업)일자형 사다리"
list1_30332,2,건물 등의 종합관리사업 일자형 사다리,"[TITLE] (건물 등의 종합관리사업)일자형 사다리
[SUMMARY] (건물 등의 종합관리사업)일자형 사다리"
list1_30376,0,감자탈피기 안전,"[TITLE] (교육서비스업)감자탈피기
[SUMMARY] (교육서비스업)감자탈피기"
list1_30376,1,학교 급식실 감자탈피기 사용 중 끼임 사고를 막는 자료가 필요해,"[TITLE] (교육서비스업)감자탈피기
[SUMMARY] (교육서비스업)감자탈피기"
list1_30376,2,교육서비스업 감자탈피기,"[TITLE] (교육서비스업)감자탈피기
[SUMMARY] (교육서비스업)감자탈피기"
list1_30327,0,빙판길 안전,"[TITLE] (건물 등의 종합관리사업)빙판길
[SUMMARY] (건물 등의 종합관리사업)빙판길"
list1_30327,1,건물 관리 업무 중 빙판길에서 넘어지는 사고를 예방하는 자료를 찾고 있어,"[TITLE] (건물 등의 종합관리사업)빙판길
[SUMMARY] (건물 등의 종합관리사업)빙판길"
list1_30327,2,건물 등의 종합관리사업 빙판길,"[TITLE] (건물 등의 종합관리사업)빙판길
[SUMMARY] (건물 등의 종합관리사업)빙판길"
list1_30330,0,외줄작업 안전,"[TITLE] (건물 등의 종합관리사업)외줄작업
[SUMMARY] (건물 등의 종합관리사업)외줄작업"
list1_30330,1,건물 외벽 청소 같은 외줄작업을 할 때 필요한 안전수칙을 찾고 있어,"[TITLE] (건물 등의 종합관리사업)외줄작업
[SUMMARY] (건물 등의 종합관리사업)외줄작업"
list1_30330,2,건물 등의 종합관리사업 외줄작업,"[TITLE] (건물 등의 종합관리사업)외줄작업
[SUMMARY] (건물 등의 종합관리사업)외줄작업"
list1_30331,0,이동식작업대 안전,"[TITLE] (건물 등의 종합관리사업)이동식작업대
[SUMMARY] (건물 등의 종합관리사업)이동식작업대"
